"name",12/13,13/14,14/15,15/16,16/17,17/18
"Giovanni Simeone",0.0,20.0,28.0,16.0,36.0,30.0
"Diego Falcinelli",41.0,35.0,42.0,27.0,40.0,27.0
"Cyril Théréau",38.0,34.0,40.0,37.0,33.0,22.0
"Andrea Petagna",32.0,19.0,27.0,32.0,36.0,33.0
"Andreas Cornelius",44.0,27.0,33.0,32.0,49.0,26.0
"Álex Berenguer",NaN,NaN,14.0,39.0,31.0,21.0
"Iago Falque",35.0,33.0,33.0,27.0,35.0,30.0
"Simone Edera",NaN,NaN,29.0,34.0,16.0,10.0
"Andrea Belotti",30.0,25.0,39.0,37.0,38.0,24.0
"M'Baye Niang",25.0,31.0,19.0,21.0,34.0,27.0
"DuvĂĄn Zapata",31.0,24.0,31.0,27.0,39.0,24.0
"Dawid Kownacki",NaN,13.0,38.0,34.0,33.0,17.0
"Fabio Quagliarella",35.0,23.0,46.0,34.0,38.0,27.0
"Antonino Ragusa",36.0,42.0,20.0,41.0,33.0,24.0
"Nicholas Pierini",NaN,NaN,25.0,30.0,23.0,11.0
"Domenico Berardi",39.0,33.0,35.0,32.0,25.0,23.0
"Matteo Politano",33.0,32.0,49.0,29.0,42.0,28.0
"Khouma Babacar",17.0,42.0,28.0,24.0,31.0,23.0
"Alessandro Matri",35.0,39.0,26.0,31.0,37.0,23.0
"Rodrigo de Paul",21.0,35.0,29.0,29.0,35.0,29.0
"Svante Ingelsson",NaN,14.0,29.0,27.0,18.0,4.0
"Kevin Lasagna",NaN,NaN,30.0,39.0,47.0,24.0
"Stipe Perica",20.0,28.0,22.0,13.0,27.0,14.0
"Rodrigo Aguirre",20.0,26.0,10.0,29.0,43.0,
"Maxi López",18.0,24.0,37.0,29.0,18.0,23.0
"Iuri Medeiros",10.0,39.0,36.0,34.0,30.0,14.0
"Gianluca Lapadula",17.0,31.0,41.0,46.0,29.0,20.0
"Giuseppe Rossi",1.0,24.0,NaN,33.0,30.0,2.0
"Andrej Galabinov",25.0,43.0,30.0,40.0,37.0,18.0
"Eddy Salcedo",NaN,NaN,NaN,NaN,5.0,21.0
"Ladislav Krejcí",34.0,26.0,37.0,44.0,38.0,9.0
"Simone Verdi",26.0,42.0,28.0,21.0,29.0,25.0
"Riccardo Orsolini",NaN,NaN,NaN,35.0,42.0,13.0
"Federico Di Francesco",31.0,14.0,29.0,38.0,27.0,20.0
"Mattia Destro",26.0,24.0,34.0,27.0,33.0,24.0
"Felipe Avenatti",29.0,25.0,39.0,37.0,40.0,8.0
"Rodrigo Palacio",39.0,39.0,41.0,30.0,20.0,19.0
"Leonardo Pavoletti",35.0,42.0,22.0,26.0,20.0,23.0
"Marco Sau",30.0,31.0,30.0,31.0,35.0,20.0
"Kwang-Song Han",NaN,NaN,NaN,NaN,8.0,22.0
"Niccolò Giannetti",21.0,33.0,29.0,33.0,22.0,8.0
"Damir Ceter",NaN,NaN,NaN,NaN,5.0,2.0
"Emanuele Giaccherini",25.0,32.0,11.0,28.0,19.0,9.0
"Emanuel Vignato",NaN,NaN,NaN,22.0,23.0,17.0
"Roberto Inglese",32.0,22.0,27.0,26.0,37.0,25.0
"Mariusz Stepinski",26.0,22.0,27.0,36.0,31.0,14.0
"Sergio Pellissier",25.0,23.0,28.0,20.0,31.0,18.0
"Alberto Paloschi",20.0,37.0,38.0,32.0,14.0,27.0
"Federico Bonazzoli",NaN,25.0,19.0,24.0,26.0,9.0
"Mirco Antenucci",34.0,41.0,38.0,43.0,39.0,23.0
"Marco Borriello",28.0,12.0,9.0,29.0,37.0,16.0
"Sergio Floccari",36.0,36.0,29.0,25.0,21.0,16.0
"Seung-Woo Lee",NaN,NaN,NaN,3.0,7.0,10.0
"Rolando Aarons",13.0,13.0,7.0,11.0,5.0,13.0
"Daniele Verde",7.0,15.0,33.0,16.0,33.0,27.0
"Alessio Cerci",35.0,38.0,27.0,26.0,2.0,15.0
"Enrico Bearzotti",NaN,3.0,34.0,16.0,33.0,4.0
"Moise Kean",NaN,NaN,11.0,30.0,24.0,20.0
"Bruno Petkovic",12.0,12.0,27.0,34.0,29.0,17.0
"Marco D'Alessandro",34.0,44.0,27.0,25.0,27.0,16.0
"Guilherme",27.0,2.0,30.0,55.0,41.0,28.0
"Vittorio Parigini",20.0,14.0,33.0,19.0,20.0,14.0
"Cristiano Lombardi",21.0,29.0,13.0,26.0,19.0,15.0
"Pietro Iemmello",30.0,18.0,35.0,42.0,20.0,8.0
"Massimo Coda",32.0,36.0,18.0,43.0,42.0,20.0
"Cheick Diabaté",35.0,28.0,17.0,28.0,30.0,3.0
"Adrian Stoian",21.0,15.0,27.0,34.0,28.0,25.0
"Federico Ricci",23.0,13.0,22.0,38.0,31.0,13.0
"Andrea Nalini",NaN,1.0,27.0,11.0,18.0,17.0
"Moussa Diaby",NaN,NaN,NaN,NaN,7.0,7.0
"Marcello Trotta",36.0,41.0,32.0,29.0,31.0,24.0
"Ante Budimir",31.0,27.0,25.0,41.0,14.0,24.0
"Marco Tumminello",NaN,NaN,6.0,30.0,32.0,5.0
"Simy",37.0,21.0,36.0,46.0,22.0,14.0
"Henry Onyekuru",NaN,NaN,NaN,19.0,41.0,28.0
"Francis Amuzu",NaN,NaN,NaN,2.0,2.0,13.0
"Lazar Markovic",31.0,49.0,34.0,21.0,28.0,2.0
"Alexandru Chipciu",42.0,29.0,45.0,39.0,48.0,20.0
"Massimo Bruno",44.0,42.0,39.0,27.0,40.0,20.0
"Lukasz Teodorczyk",28.0,38.0,30.0,18.0,53.0,31.0
"Silvere Ganvoula",1.0,3.0,4.0,18.0,26.0,19.0
"Lior Refaelov",36.0,37.0,48.0,21.0,24.0,15.0
"Thibault Vlietinck",NaN,NaN,4.0,NaN,8.0,4.0
"Emmanuel Dennis",NaN,NaN,NaN,NaN,26.0,31.0
"Wesley",NaN,NaN,NaN,28.0,32.0,34.0
"Abdoulay Diaby",28.0,20.0,25.0,47.0,20.0,34.0
"Jelle Vossen",49.0,53.0,42.0,46.0,45.0,30.0
"Krépin Diatta",NaN,NaN,NaN,NaN,27.0,0.0
"Leandro Trossard",13.0,20.0,41.0,31.0,52.0,7.0
"Holly Tshimanga",NaN,NaN,4.0,NaN,2.0,
"Dieumerci Ndongala",11.0,7.0,35.0,41.0,18.0,23.0
"Edon Zhegrova",NaN,NaN,NaN,NaN,NaN,14.0
"Dante Vanzeir",NaN,NaN,NaN,NaN,2.0,6.0
"Thomas Buffel",55.0,46.0,35.0,44.0,50.0,31.0
"Marcus Ingvartsen",0.0,5.0,14.0,24.0,36.0,27.0
"Mbwana Samatta",4.0,10.0,13.0,20.0,59.0,23.0
"Moses Simon",NaN,14.0,44.0,41.0,42.0,24.0
"Aboubakary Koita",NaN,NaN,NaN,2.0,32.0,0.0
"Samuel Kalu",NaN,NaN,NaN,17.0,46.0,28.0
"Yuya Kubo",16.0,38.0,39.0,36.0,42.0,35.0
"Mamadou Sylla",1.0,33.0,41.0,17.0,39.0,30.0
"Roman Yaremchuk",NaN,19.0,23.0,1.0,27.0,25.0
"Rangelo Janga",27.0,17.0,NaN,37.0,40.0,27.0
"Edmílson Junior",29.0,21.0,24.0,35.0,39.0,26.0
"Paul-José Mpoku",31.0,49.0,43.0,20.0,36.0,32.0
"Moussa Djenepo",NaN,NaN,NaN,NaN,NaN,14.0
"Mehdi Carcela-González",36.0,33.0,23.0,29.0,24.0,23.0
"Duje Cop",31.0,50.0,43.0,32.0,31.0,22.0
"Renaud Emond",NaN,16.0,34.0,31.0,16.0,23.0
"Hassane Bandé",NaN,NaN,NaN,NaN,NaN,27.0
"Clément Tainmont",35.0,27.0,40.0,29.0,33.0,19.0
"Andy Kawaya",NaN,11.0,17.0,17.0,NaN,13.0
"Abou Ouattara",NaN,NaN,NaN,NaN,NaN,1.0
"Fatos Beqiraj",37.0,48.0,27.0,28.0,33.0,22.0
"Nicolas Verdier",25.0,35.0,33.0,35.0,37.0,24.0
"Nicklas Pedersen",27.0,32.0,10.0,13.0,15.0,27.0
"Knowledge Musona",17.0,29.0,15.0,36.0,33.0,24.0
"Ibrahima Conté",38.0,53.0,45.0,10.0,17.0,11.0
"Nicolas Rajsel",NaN,12.0,3.0,31.0,31.0,1.0
"Richairo Zivkovic",26.0,43.0,35.0,33.0,40.0,24.0
"Zinho Gano",2.0,19.0,18.0,36.0,37.0,29.0
"Joseph Akpala",26.0,14.0,33.0,36.0,21.0,31.0
"Theo Bongonda",NaN,24.0,28.0,26.0,42.0,10.0
"Nill De Pauw",32.0,46.0,47.0,15.0,35.0,33.0
"Alessandro Cordaro",36.0,35.0,28.0,25.0,31.0,12.0
"Aaron Leya Iseka",NaN,12.0,23.0,5.0,9.0,31.0
"Peter Olayinka",14.0,NaN,17.0,27.0,32.0,29.0
"Ivan Saponjic",NaN,1.0,16.0,44.0,21.0,29.0
"Hamdi Harbaoui",42.0,43.0,26.0,20.0,25.0,21.0
"Ivo Rodrigues",0.0,38.0,27.0,34.0,29.0,20.0
"Jonathan Pitroipa",36.0,26.0,26.0,36.0,12.0,7.0
"Romain Habran",NaN,NaN,24.0,29.0,13.0,2.0
"Stallone Limbombe",NaN,1.0,19.0,30.0,22.0,21.0
"Obbi Oulare",NaN,NaN,30.0,12.0,22.0,16.0
"Joaquín Ardaiz",NaN,NaN,NaN,11.0,19.0,15.0
"William Owusu Acheampong",34.0,NaN,35.0,22.0,21.0,25.0
"Björn Vleminckx",31.0,22.0,22.0,26.0,19.0,0.0
"Kafoumba Touré",NaN,NaN,19.0,14.0,1.0,2.0
"Roberto Núñez",NaN,6.0,7.0,7.0,1.0,2.0
"Amara Baby",33.0,25.0,26.0,37.0,35.0,24.0
"Mamadou Fall",NaN,28.0,31.0,31.0,34.0,20.0
"Romain Grange",23.0,13.0,25.0,31.0,36.0,24.0
"Jordan Remacle",36.0,20.0,35.0,30.0,20.0,2.0
"Kaveh Rezaei",33.0,25.0,22.0,34.0,40.0,31.0
"Chris Bedia",NaN,NaN,9.0,11.0,38.0,23.0
"David Pollet",34.0,35.0,22.0,39.0,34.0,20.0
"Igor Vetokele",23.0,35.0,43.0,18.0,34.0,21.0
"Cristian Ceballos",22.0,24.0,6.0,7.0,33.0,2.0
"Elton Acolatse",6.0,23.0,36.0,26.0,29.0,6.0
"Jonathan Legear",8.0,9.0,3.0,15.0,16.0,23.0
"Jordan Botaka",NaN,43.0,38.0,19.0,29.0,28.0
"Yohan Boli",NaN,18.0,NaN,16.0,27.0,29.0
"Chuba Akpom",20.0,29.0,25.0,41.0,15.0,14.0
"Babacar Gueye",NaN,NaN,3.0,11.0,19.0,10.0
"Kurt Abrahams",NaN,NaN,NaN,NaN,7.0,8.0
"Nana Opoku Ampomah",NaN,NaN,NaN,NaN,20.0,32.0
"Aleksandar Boljevic",8.0,27.0,31.0,25.0,32.0,30.0
"Tuur Dierckx",2.0,7.0,39.0,34.0,27.0,23.0
"Floriano Vanzo",12.0,5.0,6.0,35.0,14.0,1.0
"Olivier Myny",NaN,NaN,29.0,34.0,28.0,21.0
"Isaac Thelin",37.0,28.0,27.0,12.0,31.0,31.0
"Ryan Mmaee",NaN,NaN,NaN,5.0,7.0,18.0
"Cherif Ndiaye",NaN,NaN,NaN,NaN,4.0,4.0
"Steve De Ridder",13.0,36.0,36.0,39.0,34.0,29.0
"Bob Straetman",NaN,NaN,NaN,NaN,26.0,8.0
"Mohamed Ofkir",NaN,NaN,12.0,26.0,9.0,
"Guus Hupperts",38.0,38.0,34.0,41.0,27.0,18.0
"Marko Miric",16.0,24.0,30.0,34.0,31.0,16.0
"Yusuf Lawal",NaN,NaN,NaN,NaN,NaN,0.0
"Tom De Sutter",42.0,37.0,44.0,25.0,35.0,28.0
"Jean Alassane Mendy",24.0,32.0,27.0,28.0,27.0,2.0
"Lewis Enoh",NaN,16.0,33.0,19.0,11.0,13.0
"Idir Ouali",36.0,32.0,7.0,14.0,35.0,25.0
"Teddy Chevalier",31.0,26.0,39.0,30.0,22.0,34.0
"Jérémy Perbet",41.0,30.0,27.0,35.0,43.0,28.0
"Athanasios Papazoglou",27.0,38.0,29.0,39.0,37.0,7.0
"Fabrice Olinga",6.0,15.0,3.0,7.0,18.0,23.0
"Dorin Rotariu",12.0,35.0,35.0,40.0,37.0,24.0
"Jonathan Bolingi",NaN,3.0,6.0,6.0,6.0,27.0
"Taiwo Awoniyi",NaN,2.0,NaN,14.0,28.0,29.0
"Mario Jelavic",8.0,NaN,31.0,1.0,31.0,16.0
"Yanis Mbombo",NaN,3.0,17.0,24.0,11.0,8.0
"Clément Petit",NaN,NaN,NaN,3.0,NaN,2.0
"Eric Ocansey",NaN,NaN,NaN,23.0,26.0,29.0
"Florian Raspentino",36.0,24.0,32.0,13.0,9.0,9.0
"Mbaye Leye",39.0,14.0,42.0,40.0,46.0,25.0
"Mamadou Koné",42.0,41.0,15.0,35.0,5.0,10.0
"Moussa Diallo",NaN,NaN,NaN,1.0,NaN,8.0
"Damien Mouchamps",NaN,NaN,2.0,0.0,6.0,2.0
"Yacine Brahimi",28.0,36.0,42.0,44.0,31.0,39.0
"Jesús Corona",38.0,19.0,33.0,39.0,41.0,35.0
"Hernâni",28.0,4.0,32.0,26.0,35.0,17.0
"Vincent Aboubakar",30.0,36.0,22.0,42.0,38.0,36.0
"Tiquinho Soares",NaN,NaN,12.0,35.0,38.0,26.0
"Gonçalo Paciência",0.0,19.0,20.0,30.0,16.0,29.0
"Gelson Martins",NaN,NaN,42.0,42.0,44.0,38.0
"Daniel Podence",7.0,4.0,37.0,39.0,31.0,20.0
"Bas Dost",33.0,15.0,36.0,31.0,43.0,36.0
"Seydou Doumbia",9.0,27.0,34.0,25.0,34.0,26.0
"Franco Cervi",NaN,0.0,30.0,22.0,41.0,29.0
"Diogo Gonçalves",NaN,NaN,18.0,42.0,40.0,15.0
"Eduardo Salvio",51.0,22.0,38.0,12.0,42.0,27.0
"Rafa Silva",47.0,32.0,43.0,50.0,33.0,18.0
"Andrija Zivkovic",1.0,25.0,40.0,27.0,24.0,22.0
"RaĂşl JimĂŠnez",42.0,20.0,32.0,45.0,32.0,35.0
"Jonas",49.0,40.0,35.0,48.0,28.0,37.0
"Haris Seferovic",27.0,40.0,34.0,33.0,29.0,24.0
"Ahmed Hassan",25.0,36.0,35.0,46.0,23.0,33.0
"Dyego Sousa",22.0,30.0,23.0,36.0,21.0,20.0
"Raphinha",NaN,NaN,0.0,17.0,40.0,34.0
"Héldon",32.0,31.0,18.0,27.0,33.0,28.0
"Fábio Sturgeon",1.0,17.0,36.0,48.0,31.0,22.0
"Hélder Ferreira",NaN,NaN,NaN,5.0,39.0,24.0
"Welthon",NaN,9.0,NaN,NaN,33.0,18.0
"Junior Tallo",17.0,23.0,17.0,27.0,11.0,19.0
"Sebastián Rincón",1.0,NaN,43.0,11.0,25.0,11.0
"Óscar Estupiñán",NaN,NaN,6.0,6.0,NaN,24.0
"Rafael Martins",NaN,32.0,17.0,31.0,20.0,29.0
"Hélder Guedes",14.0,48.0,35.0,33.0,35.0,27.0
"Ricardo Valente",NaN,35.0,38.0,34.0,32.0,33.0
"Gevorg Ghazaryan",30.0,21.0,15.0,25.0,29.0,4.0
"Ibson",0.0,NaN,25.0,35.0,36.0,23.0
"Edgar Costa",8.0,19.0,36.0,36.0,31.0,25.0
"Rodrigo Pinho",NaN,NaN,NaN,16.0,21.0,30.0
"Joel Tagueu",NaN,20.0,16.0,16.0,26.0,6.0
"Everton",NaN,NaN,NaN,NaN,NaN,25.0
"André Claro",35.0,28.0,32.0,38.0,28.0,22.0
"Matheus Índio",NaN,NaN,0.0,0.0,31.0,11.0
"Jorman Aguilar",NaN,2.0,10.0,NaN,41.0,15.0
"Allano Lima",NaN,NaN,16.0,21.0,10.0,22.0
"Ewandro Costa",NaN,5.0,17.0,9.0,7.0,7.0
"Victor Andrade",3.0,2.0,31.0,25.0,9.0,14.0
"Kléber",15.0,15.0,37.0,4.0,31.0,18.0
"Bruno Gomes",NaN,0.0,0.0,16.0,28.0,13.0
"Jorginho",NaN,1.0,8.0,8.0,19.0,17.0
"Davidson",NaN,NaN,NaN,39.0,45.0,26.0
"Matheus Pereira",NaN,4.0,11.0,30.0,23.0,22.0
"Perdigão",6.0,1.0,35.0,29.0,37.0,16.0
"William",14.0,34.0,41.0,33.0,28.0,20.0
"Platiny",29.0,17.0,40.0,46.0,28.0,16.0
"Shoya Nakajima",23.0,35.0,20.0,25.0,29.0,25.0
"Wilson Manafá",NaN,13.0,19.0,21.0,39.0,18.0
"Wellington Carvalho",NaN,NaN,NaN,1.0,43.0,25.0
"Tabata",NaN,NaN,NaN,NaN,33.0,15.0
"Fabrício",11.0,24.0,40.0,66.0,14.0,27.0
"Rui Costa",NaN,NaN,NaN,NaN,45.0,19.0
"Pires",41.0,45.0,25.0,52.0,43.0,18.0
"Yannick Djaló",20.0,18.0,10.0,34.0,NaN,
"André Pereira",NaN,NaN,0.0,NaN,13.0,25.0
"Edinho",40.0,29.0,27.0,33.0,32.0,29.0
"Allef",NaN,NaN,NaN,NaN,NaN,6.0
"Nathan",NaN,13.0,NaN,31.0,32.0,7.0
"Diogo Viana",32.0,31.0,37.0,11.0,24.0,25.0
"Licá",35.0,36.0,23.0,33.0,22.0,8.0
"Benny",NaN,NaN,NaN,NaN,8.0,20.0
"Maurides",0.0,1.0,NaN,42.0,12.0,28.0
"Yazalde",31.0,34.0,29.0,35.0,19.0,7.0
"Tiago Caeiro",29.0,20.0,22.0,38.0,20.0,19.0
"Kuca",NaN,38.0,27.0,34.0,28.0,26.0
"Mateus",27.0,11.0,NaN,17.0,37.0,24.0
"Renato Santos",26.0,12.0,23.0,29.0,34.0,18.0
"Ricardo Clarke",2.0,7.0,7.0,36.0,19.0,5.0
"Rui Pedro",NaN,NaN,6.0,5.0,35.0,17.0
"Leonardo Ruiz",NaN,NaN,6.0,25.0,35.0,16.0
"Iván Bulos",7.0,NaN,23.0,3.0,20.0,6.0
"Yusupha Njie",NaN,8.0,17.0,3.0,13.0,10.0
"Idé Colubali",NaN,NaN,NaN,NaN,17.0,
"Hêndrio",NaN,NaN,NaN,NaN,NaN,6.0
"Awer Mabil",5.0,21.0,21.0,10.0,32.0,23.0
"Bruno Moreira",13.0,20.0,31.0,47.0,NaN,27.0
"Luiz Phellype",3.0,31.0,35.0,14.0,13.0,21.0
"Rabiola",39.0,16.0,30.0,25.0,NaN,
"Arsénio",45.0,24.0,37.0,25.0,28.0,27.0
"Bilel Aouacheria",NaN,NaN,45.0,22.0,38.0,26.0
"Ousmane Dramé",11.0,19.0,34.0,13.0,29.0,6.0
"Zizo",NaN,5.0,35.0,19.0,31.0,27.0
"Edno",46.0,31.0,20.0,NaN,9.0,8.0
"Ronaldo Peña",NaN,NaN,NaN,NaN,NaN,22.0
"Murilo",NaN,NaN,NaN,NaN,21.0,25.0
"Tyler Boyd",23.0,20.0,10.0,41.0,34.0,21.0
"Juan Delgado",0.0,NaN,36.0,21.0,27.0,20.0
"Miguel Cardoso",NaN,NaN,NaN,17.0,32.0,24.0
"Harramiz",NaN,18.0,33.0,41.0,47.0,21.0
"Tomané",32.0,29.0,35.0,29.0,30.0,25.0
"Heliardo",6.0,NaN,NaN,9.0,16.0,18.0
"Luís Machado",20.0,1.0,32.0,13.0,32.0,24.0
"Edson Farias",22.0,10.0,31.0,28.0,11.0,22.0
"Hugo Seco",NaN,1.0,20.0,30.0,23.0,25.0
"Zé Manuel",9.0,NaN,32.0,33.0,33.0,9.0
"Anastasios Karamanos",25.0,40.0,30.0,36.0,36.0,16.0
"João Silva",31.0,47.0,3.0,23.0,20.0,25.0
"José Valencia",26.0,19.0,23.0,NaN,2.0,15.0
"Amilton",NaN,1.0,2.0,33.0,37.0,28.0
"Nildo Petrolina",36.0,25.0,16.0,23.0,35.0,21.0
"Sami",42.0,26.0,26.0,32.0,12.0,8.0
"Hamdou Elhouni",NaN,NaN,NaN,13.0,15.0,19.0
"Derley",NaN,34.0,27.0,23.0,18.0,21.0
"Cristian Arango",2.0,6.0,19.0,27.0,1.0,19.0
"Alexandre Guedes",1.0,17.0,13.0,39.0,39.0,14.0
"Federico Falcone",23.0,1.0,NaN,31.0,17.0,9.0
