"soccerplayers","age","current club","current league","foot","height","nationality","position",
"Federico Ricci",23,"FC Crotone","Serie A","left",175.0,"Italy","W"	
"Andrea Nalini",27,"FC Crotone","Serie A","right",180.0,"Italy","W"	
"Moussa Diaby",18,"FC Crotone","Serie A","left",170.0,"France","W"	
"Marcello Trotta",25,"FC Crotone","Serie A","left",188.0,"Italy","CF"	
"Ante Budimir",26,"FC Crotone","Serie A","left",190.0,"Croatia","CF"	
"Marco Tumminello",19,"FC Crotone","Serie A","left",180.0,"Italy","CF"	
"Simy",25,"FC Crotone","Serie A","right",198.0,"Nigeria","CF"	
"Henry Onyekuru",20,"RSC Anderlecht","Jupiler Pro League","both",175.0,"Nigeria","W"	
"Francis Amuzu",18,"RSC Anderlecht","Jupiler Pro League","both",170.0,"Belgium  Ghana","W"	
"Lazar Markovic",24,"RSC Anderlecht","Jupiler Pro League","right",175.0,"Serbia","W"	
"Alexandru Chipciu",28,"RSC Anderlecht","Jupiler Pro League","right",176.0,"Romania","W"	
"Massimo Bruno",24,"RSC Anderlecht","Jupiler Pro League","right",178.0,"Belgium  Italy","W"	
"Lukasz Teodorczyk",26,"RSC Anderlecht","Jupiler Pro League","right",185.0,"Poland","CF"	
"Silvere Ganvoula",21,"RSC Anderlecht","Jupiler Pro League","both",191.0,"Congo","CF"	
"Lior Refaelov",31,"Club Brugge KV","Jupiler Pro League","both",175.0,"Israel  Belgium","W"	
"Thibault Vlietinck",20,"Club Brugge KV","Jupiler Pro League","right",178.0,"Belgium","W"	
"Emmanuel Dennis",20,"Club Brugge KV","Jupiler Pro League","right",174.0,"Nigeria","CF"	
"Wesley",21,"Club Brugge KV","Jupiler Pro League","right",191.0,"Brazil","CF"	
"Abdoulay Diaby",26,"Club Brugge KV","Jupiler Pro League","left",173.0,"Mali  France","CF"	
"Jelle Vossen",28,"Club Brugge KV","Jupiler Pro League","right",180.0,"Belgium","CF"	
"Krépin Diatta",19,"Club Brugge KV","Jupiler Pro League","right",173.0,"Senegal","CF"	
"Leandro Trossard",23,"KRC Genk","Jupiler Pro League","right",172.0,"Belgium","W"	
"Holly Tshimanga",20,"KRC Genk","Jupiler Pro League","",0,"Belgium  DR Congo","W"	
"Dieumerci Ndongala",26,"KRC Genk","Jupiler Pro League","right",170.0,"DR Congo  Belgium","W"	
"Edon Zhegrova",18,"KRC Genk","Jupiler Pro League","left",174.0,"Kosovo  Albania","W"	
"Dante Vanzeir",19,"KRC Genk","Jupiler Pro League","right",175.0,"Belgium","W"	
"Thomas Buffel",37,"KRC Genk","Jupiler Pro League","both",175.0,"Belgium","W"	
"Marcus Ingvartsen",22,"KRC Genk","Jupiler Pro League","left",187.0,"Denmark","CF"	
"Mbwana Samatta",25,"KRC Genk","Jupiler Pro League","both",180.0,"Tanzania","CF"	
"Moses Simon",22,"KAA Gent","Jupiler Pro League","both",168.0,"Nigeria","W"	
"Aboubakary Koita",19,"KAA Gent II","Jupiler Pro League","right",175.0,"Belgium  Senegal","W"	
"Samuel Kalu",20,"KAA Gent","Jupiler Pro League","right",176.0,"Nigeria","W"	
"Yuya Kubo",24,"KAA Gent","Jupiler Pro League","right",178.0,"Japan","CF"	
"Mamadou Sylla",23,"KAA Gent","Jupiler Pro League","right",184.0,"Senegal  Spain","CF"	
"Roman Yaremchuk",22,"KAA Gent","Jupiler Pro League","right",191.0,"Ukraine","CF"	
"Rangelo Janga",25,"KAA Gent","Jupiler Pro League","right",192.0,"Curacao  Netherlands","CF"	
"Edmílson Junior",23,"Standard Liège","Jupiler Pro League","right",180.0,"Brazil  Belgium","W"	
"Paul-José Mpoku",25,"Standard Liège","Jupiler Pro League","right",174.0,"DR Congo  Belgium","W"	
"Moussa Djenepo",19,"Standard Liège","Jupiler Pro League","",0,"Mali","W"	
"Mehdi Carcela-González",28,"Standard Liège","Jupiler Pro League","left",179.0,"Morocco  Belgium","W"	
"Duje Cop",28,"Standard Liège","Jupiler Pro League","right",186.0,"Croatia","CF"	
"Renaud Emond",26,"Standard Liège","Jupiler Pro League","right",186.0,"Belgium","CF"	
"Hassane Bandé",19,"KV Mechelen","Jupiler Pro League","right",178.0,"Burkina Faso","W"	
"Clément Tainmont",32,"KV Mechelen","Jupiler Pro League","left",185.0,"France","W"	
"Andy Kawaya",21,"KV Mechelen","Jupiler Pro League","left",174.0,"Belgium  DR Congo","W"	
"Abou Ouattara",18,"KV Mechelen","Jupiler Pro League","",0,"Burkina Faso","W"	
"Fatos Beqiraj",29,"KV Mechelen","Jupiler Pro League","right",188.0,"Montenegro  Kosovo","CF"	
"Nicolas Verdier",31,"KV Mechelen","Jupiler Pro League","left",187.0,"France","CF"	
"Nicklas Pedersen",30,"KV Mechelen","Jupiler Pro League","right",188.0,"Denmark","CF"	
"Knowledge Musona",27,"KV Oostende","Jupiler Pro League","both",177.0,"Zimbabwe","W"	
"Ibrahima Conté",26,"KV Oostende","Jupiler Pro League","left",177.0,"Guinea  Belgium","W"	
"Nicolas Rajsel",24,"KV Oostende","Jupiler Pro League","right",178.0,"Slovenia  France","W"	
"Richairo Zivkovic",21,"KV Oostende","Jupiler Pro League","right",187.0,"Netherlands  Serbia","CF"	
"Zinho Gano",24,"KV Oostende","Jupiler Pro League","right",198.0,"Belgium  Guinea-Bissau","CF"	
"Joseph Akpala",31,"KV Oostende","Jupiler Pro League","right",184.0,"Nigeria  Belgium","CF"	
"Theo Bongonda",22,"SV Zulte Waregem","Jupiler Pro League","left",177.0,"Belgium","W"	
"Nill De Pauw",28,"SV Zulte Waregem","Jupiler Pro League","right",180.0,"Belgium  DR Congo","W"	
"Alessandro Cordaro",31,"SV Zulte Waregem","Jupiler Pro League","both",169.0,"Belgium  Italy","W"	
"Aaron Leya Iseka",20,"SV Zulte Waregem","Jupiler Pro League","right",182.0,"Belgium  DR Congo","CF"	
"Peter Olayinka",22,"SV Zulte Waregem","Jupiler Pro League","both",188.0,"Nigeria","CF"	
"Ivan Saponjic",20,"SV Zulte Waregem","Jupiler Pro League","right",192.0,"Serbia","CF"	
"Hamdi Harbaoui",33,"SV Zulte Waregem","Jupiler Pro League","right",186.0,"Tunisia  Belgium","CF"	
"Ivo Rodrigues",22,"Royal Antwerp FC","Jupiler Pro League","right",180.0,"Portugal","W"	
"Jonathan Pitroipa",31,"Royal Antwerp FC","Jupiler Pro League","right",176.0,"Burkina Faso","W"	
"Romain Habran",23,"Royal Antwerp FC","Jupiler Pro League","right",178.0,"France","W"	
"Stallone Limbombe",26,"Royal Antwerp FC","Jupiler Pro League","",169.0,"Belgium  DR Congo","W"	
"Obbi Oulare",22,"Royal Antwerp FC","Jupiler Pro League","right",196.0,"Belgium  Guinea","CF"	
"Joaquín Ardaiz",19,"Royal Antwerp FC","Jupiler Pro League","left",183.0,"Uruguay","CF"	
"William Owusu Acheampong",28,"Royal Antwerp FC","Jupiler Pro League","right",188.0,"Ghana  Portugal","CF"	
"Björn Vleminckx",32,"Royal Antwerp FC","Jupiler Pro League","right",183.0,"Belgium","CF"	
"Kafoumba Touré",24,"Royal Antwerp FC","Jupiler Pro League","right",183.0,"Mali  Cote d'Ivoire","CF"	
"Roberto Núñez",22,"Royal Antwerp FC","Jupiler Pro League","right",182.0,"Spain","CF"	
"Amara Baby",29,"RSC Charleroi","Jupiler Pro League","right",183.0,"Senegal  France","W"	
"Mamadou Fall",26,"RSC Charleroi","Jupiler Pro League","right",184.0,"Senegal","W"	
"Romain Grange",29,"RSC Charleroi","Jupiler Pro League","right",177.0,"France","W"	
"Jordan Remacle",31,"RSC Charleroi","Jupiler Pro League","right",175.0,"Belgium","W"	
"Kaveh Rezaei",25,"RSC Charleroi","Jupiler Pro League","right",185.0,"Iran","CF"	
"Chris Bedia",22,"RSC Charleroi","Jupiler Pro League","",190.0,"Cote d'Ivoire  France","CF"	
"David Pollet",29,"RSC Charleroi","Jupiler Pro League","left",188.0,"Belgium  France","CF"	
"Igor Vetokele",25,"Sint-Truidense VV","Jupiler Pro League","right",173.0,"Angola  Belgium","W"	
"Cristian Ceballos",25,"Sint-Truidense VV","Jupiler Pro League","left",173.0,"Spain","W"	
"Elton Acolatse",22,"Sint-Truidense VV","Jupiler Pro League","right",182.0,"Netherlands  Ghana","W"	
"Jonathan Legear",30,"Sint-Truidense VV","Jupiler Pro League","right",179.0,"Belgium","W"	
"Jordan Botaka",24,"Sint-Truidense VV","Jupiler Pro League","right",184.0,"DR Congo  Netherlands","W"	
"Yohan Boli",24,"Sint-Truidense VV","Jupiler Pro League","",181.0,"Cote d'Ivoire  France","CF"	
"Chuba Akpom",22,"Sint-Truidense VV","Jupiler Pro League","right",186.0,"England  Nigeria","CF"	
"Babacar Gueye",23,"Sint-Truidense VV","Jupiler Pro League","right",190.0,"Senegal","CF"	
"Kurt Abrahams",21,"Sint-Truidense VV","Jupiler Pro League","",0,"South Africa","CF"	
"Nana Opoku Ampomah",22,"Waasland-Beveren","Jupiler Pro League","",175.0,"Ghana","W"	
"Aleksandar Boljevic",22,"Waasland-Beveren","Jupiler Pro League","both",186.0,"Montenegro","W"	
"Tuur Dierckx",22,"Waasland-Beveren","Jupiler Pro League","both",171.0,"Belgium","W"	
"Floriano Vanzo",23,"Waasland-Beveren","Jupiler Pro League","right",180.0,"Belgium  Italy","W"	
"Olivier Myny",23,"Waasland-Beveren","Jupiler Pro League","",178.0,"Belgium","W"	
"Isaac Thelin",25,"Waasland-Beveren","Jupiler Pro League","right",189.0,"Sweden  DR Congo","CF"	
"Ryan Mmaee",20,"Waasland-Beveren","Jupiler Pro League","",183.0,"Belgium  Morocco","CF"	
"Cherif Ndiaye",22,"Waasland-Beveren","Jupiler Pro League","",188.0,"Senegal","CF"	
"Steve De Ridder",31,"KSC Lokeren","Jupiler Pro League","right",178.0,"Belgium","W"	
"Bob Straetman",20,"KSC Lokeren","Jupiler Pro League","",0,"Belgium","W"	
"Mohamed Ofkir",21,"KSC Lokeren","Jupiler Pro League","",178.0,"Norway","W"	
"Guus Hupperts",25,"KSC Lokeren","Jupiler Pro League","right",176.0,"Netherlands","W"	
"Marko Miric",30,"KSC Lokeren","Jupiler Pro League","right",193.0,"Serbia","W"	
"Yusuf Lawal",19,"KSC Lokeren","Jupiler Pro League","right",175.0,"Nigeria","W"	
"Tom De Sutter",32,"KSC Lokeren","Jupiler Pro League","right",192.0,"Belgium","CF"	
"Jean Alassane Mendy",28,"KSC Lokeren","Jupiler Pro League","right",180.0,"Norway","CF"	
"Lewis Enoh",25,"KSC Lokeren","Jupiler Pro League","right",189.0,"Cameroon  Portugal","CF"	
"Idir Ouali",29,"KV Kortrijk","Jupiler Pro League","right",176.0,"Algeria  France","W"	
"Teddy Chevalier",30,"KV Kortrijk","Jupiler Pro League","right",178.0,"France","CF"	
"Jérémy Perbet",33,"KV Kortrijk","Jupiler Pro League","right",184.0,"France","CF"	
"Athanasios Papazoglou",29,"KV Kortrijk","Jupiler Pro League","right",195.0,"Greece","CF"	
"Fabrice Olinga",21,"Royal Excel Mouscron","Jupiler Pro League","right",176.0,"Cameroon","W"	
"Dorin Rotariu",22,"Royal Excel Mouscron","Jupiler Pro League","left",180.0,"Romania","W"	
"Jonathan Bolingi",23,"Royal Excel Mouscron","Jupiler Pro League","right",188.0,"DR Congo","CF"	
"Taiwo Awoniyi",20,"Royal Excel Mouscron","Jupiler Pro League","right",178.0,"Nigeria","CF"	
"Mario Jelavic",24,"Royal Excel Mouscron","Jupiler Pro League","left",189.0,"Croatia","CF"	
"Yanis Mbombo",23,"Royal Excel Mouscron","Jupiler Pro League","right",180.0,"Belgium  DR Congo","CF"	
"Clément Petit",20,"Royal Excel Mouscron","Jupiler Pro League","left",188.0,"Belgium","CF"	
"Eric Ocansey",20,"KAS Eupen","Jupiler Pro League","left",173.0,"Ghana","W"	
"Florian Raspentino",28,"KAS Eupen","Jupiler Pro League","right",179.0,"France","CF"	
"Mbaye Leye",35,"KAS Eupen","Jupiler Pro League","right",183.0,"Senegal","CF"	
"Mamadou Koné",26,"KAS Eupen","Jupiler Pro League","right",176.0,"Cote d'Ivoire","CF"	
"Moussa Diallo",27,"KAS Eupen","Jupiler Pro League","right",183.0,"Belgium  Senegal","CF"	
"Damien Mouchamps",22,"KAS Eupen","Jupiler Pro League","",172.0,"Belgium","CF"	
"Yacine Brahimi",28,"FC Porto","Liga NOS","right",175.0,"Algeria  France","W"	
"Jesús Corona",25,"FC Porto","Liga NOS","both",173.0,"Mexico","W"	
"Hernâni",26,"FC Porto","Liga NOS","left",180.0,"Portugal  Cape Verde","W"	
"Vincent Aboubakar",26,"FC Porto","Liga NOS","right",184.0,"Cameroon","CF"	
"Tiquinho Soares",27,"FC Porto","Liga NOS","right",187.0,"Brazil","CF"	
"Gonçalo Paciência",23,"FC Porto","Liga NOS","right",184.0,"Portugal","CF"	
"Gelson Martins",22,"Sporting CP","Liga NOS","right",173.0,"Portugal  Cape Verde","W"	
"Daniel Podence",22,"Sporting CP","Liga NOS","right",165.0,"Portugal","W"	
"Bas Dost",28,"Sporting CP","Liga NOS","right",196.0,"Netherlands","CF"	
"Seydou Doumbia",30,"Sporting CP","Liga NOS","both",179.0,"Cote d'Ivoire","CF"	
"Franco Cervi",23,"SL Benfica","Liga NOS","left",166.0,"Argentina  Italy","W"	
"Diogo Gonçalves",21,"SL Benfica","Liga NOS","right",178.0,"Portugal","W"	
"Eduardo Salvio",27,"SL Benfica","Liga NOS","right",173.0,"Argentina","W"	
"Rafa Silva",24,"SL Benfica","Liga NOS","right",171.0,"Portugal","W"	
"Andrija Zivkovic",21,"SL Benfica","Liga NOS","left",169.0,"Serbia","W"	
"RaĂşl JimĂŠnez",26,"SL Benfica","Liga NOS","right",190.0,"Mexico","CF"	
"Jonas",33,"SL Benfica","Liga NOS","right",182.0,"Brazil  Italy","CF"	
"Haris Seferovic",26,"SL Benfica","Liga NOS","left",185.0,"Switzerland  Bosnia-Herzegovina","CF"	
"Ahmed Hassan",25,"SC Braga","Liga NOS","right",191.0,"Egypt","CF"	
"Dyego Sousa",28,"SC Braga","Liga NOS","right",190.0,"Brazil","CF"	
"Raphinha",21,"Vitória Guimarães SC","Liga NOS","left",176.0,"Brazil  Italy","W"	
"Héldon",29,"Vitória Guimarães SC","Liga NOS","right",174.0,"Cape Verde  South Africa","W"	
"Fábio Sturgeon",24,"Vitória Guimarães SC","Liga NOS","both",183.0,"Portugal  England","W"	
"Hélder Ferreira",20,"Vitória Guimarães SC","Liga NOS","left",179.0,"Portugal","W"	
"Welthon",25,"VitĂłria GuimarĂŁes SC","Liga NOS","left",180.0,"Brazil","CF"	
"Junior Tallo",25,"Vitória Guimarães SC","Liga NOS","right",185.0,"Cote d'Ivoire","CF"	
"Sebastián Rincón",24,"Vitória Guimarães SC","Liga NOS","",185.0,"Colombia","CF"	
"Óscar Estupiñán",21,"Vitória Guimarães SC","Liga NOS","left",182.0,"Colombia","CF"	
"Rafael Martins",28,"Vitória Guimarães SC","Liga NOS","right",177.0,"Brazil","CF"	
"Hélder Guedes",30,"Rio Ave FC","Liga NOS","right",184.0,"Portugal","CF"	
"Ricardo Valente",26,"CS Marítimo","Liga NOS","right",181.0,"Portugal","W"	
"Gevorg Ghazaryan",29,"CS Marítimo","Liga NOS","both",180.0,"Armenia","W"	
"Ibson",28,"CS Marítimo","Liga NOS","left",179.0,"Brazil","W"	
"Edgar Costa",30,"CS Marítimo","Liga NOS","right",177.0,"Portugal","W"	
"Rodrigo Pinho",26,"CS Marítimo","Liga NOS","left",185.0,"Brazil  Germany","CF"	
"Joel Tagueu",24,"CS Marítimo","Liga NOS","left",178.0,"Cameroon  Brazil","CF"	
"Everton",24,"CS Marítimo","Liga NOS","right",186.0,"Brazil","CF"	
"André Claro",26,"GD Estoril Praia","Liga NOS","right",183.0,"Portugal","W"	
"Matheus Índio",22,"GD Estoril Praia","Liga NOS","left",179.0,"Brazil","W"	
"Jorman Aguilar",23,"GD Estoril Praia","Liga NOS","",181.0,"Panama","W"	
"Allano Lima",22,"GD Estoril Praia","Liga NOS","left",182.0,"Brazil","W"	
"Ewandro Costa",21,"GD Estoril Praia","Liga NOS","left",174.0,"Brazil","W"	
"Victor Andrade",22,"GD Estoril Praia","Liga NOS","right",177.0,"Brazil","W"	
"Kléber",27,"GD Estoril Praia","Liga NOS","right",188.0,"Brazil","CF"	
"Bruno Gomes",21,"GD Estoril Praia","Liga NOS","right",182.0,"Brazil","CF"	
"Jorginho",22,"GD Chaves","Liga NOS","right",171.0,"Portugal  Guinea-Bissau","W"	
"Davidson",27,"GD Chaves","Liga NOS","right",177.0,"Brazil","W"	
"Matheus Pereira",21,"GD Chaves","Liga NOS","left",175.0,"Brazil  Portugal","W"	
"Perdigão",26,"GD Chaves","Liga NOS","right",185.0,"Brazil","W"	
"William",26,"GD Chaves","Liga NOS","right",182.0,"Brazil","CF"	
"Platiny",27,"GD Chaves","Liga NOS","right",178.0,"Brazil","CF"	
"Shoya Nakajima",23,"Portimonense SC","Liga NOS","right",164.0,"Japan","W"	
"Wilson Manafá",23,"Portimonense SC","Liga NOS","right",177.0,"Portugal  Guinea-Bissau","W"	
"Wellington Carvalho",25,"Portimonense SC","Liga NOS","both",182.0,"Brazil","W"	
"Tabata",20,"Portimonense SC","Liga NOS","left",178.0,"Brazil","W"	
"Fabrício",27,"Portimonense SC","Liga NOS","right",183.0,"Brazil","CF"	
"Rui Costa",22,"Portimonense SC","Liga NOS","right",179.0,"Portugal","CF"	
"Pires",36,"Portimonense SC","Liga NOS","right",179.0,"Portugal","CF"	
"Yannick Djaló",31,"Vitória Setúbal FC","Liga NOS","right",171.0,"Portugal  Guinea-Bissau","W"	
"André Pereira",22,"Vitória Setúbal FC","Liga NOS","left",188.0,"Portugal","CF"	
"Edinho",35,"Vitória Setúbal FC","Liga NOS","right",182.0,"Portugal  Guinea-Bissau","CF"	
"Allef",23,"Vitória Setúbal FC","Liga NOS","right",0,"Brazil","CF"	
"Nathan",21,"CF Belenenses","Liga NOS","right",177.0,"Brazil","W"	
"Diogo Viana",28,"CF Belenenses","Liga NOS","right",174.0,"Portugal","W"	
"Licá",29,"CF Belenenses","Liga NOS","right",181.0,"Portugal","W"	
"Benny",21,"CF Belenenses","Liga NOS","right",0,"Portugal","W"	
"Maurides",24,"CF Belenenses","Liga NOS","left",189.0,"Brazil","CF"	
"Yazalde",29,"CF Belenenses","Liga NOS","right",183.0,"Guinea-Bissau  Portugal","CF"	
"Tiago Caeiro",33,"CF Belenenses","Liga NOS","right",192.0,"Portugal","CF"	
"Kuca",28,"Boavista Porto FC","Liga NOS","right",181.0,"Cape Verde","W"	
"Mateus",33,"Boavista Porto FC","Liga NOS","right",176.0,"Angola  Portugal","W"	
"Renato Santos",26,"Boavista Porto FC","Liga NOS","right",175.0,"Portugal","W"	
"Ricardo Clarke",25,"Boavista Porto FC","Liga NOS","right",180.0,"Panama","W"	
"Rui Pedro",19,"Boavista Porto FC","Liga NOS","right",182.0,"Portugal","CF"	
"Leonardo Ruiz",21,"Boavista Porto FC","Liga NOS","right",185.0,"Colombia","CF"	
"Iván Bulos",24,"Boavista Porto FC","Liga NOS","left",188.0,"Peru","CF"	
"Yusupha Njie",24,"Boavista Porto FC","Liga NOS","both",188.0,"The Gambia","CF"	
"Idé Colubali",24,"Boavista Porto FC","Liga NOS","right",204.0,"Guinea-Bissau","CF"	
"Hêndrio",23,"FC Paços de Ferreira","Liga NOS","left",181.0,"Brazil","W"	
"Awer Mabil",22,"FC Paços de Ferreira","Liga NOS","right",179.0,"Australia  Southern Sudan","W"	
"Bruno Moreira",30,"FC Paços de Ferreira","Liga NOS","right",185.0,"Portugal","CF"	
"Luiz Phellype",24,"FC Paços de Ferreira","Liga NOS","right",188.0,"Brazil","CF"	
"Rabiola",28,"FC Paços de Ferreira","Liga NOS","right",182.0,"Portugal","CF"	
"Arsénio",28,"Moreirense FC","Liga NOS","right",180.0,"Portugal","W"	
"Bilel Aouacheria",23,"Moreirense FC","Liga NOS","right",182.0,"France  Algeria","W"	
"Ousmane Dramé",25,"Moreirense FC","Liga NOS","right",174.0,"France  Mali","W"	
"Zizo",22,"Moreirense FC","Liga NOS","right",174.0,"Egypt","W"	
"Edno",34,"Moreirense FC","Liga NOS","left",183.0,"Brazil","CF"	
"Ronaldo Peña",21,"Moreirense FC","Liga NOS","right",184.0,"Venezuela","CF"	
"Murilo",21,"CD Tondela","Liga NOS","left",176.0,"Brazil","W"	
"Tyler Boyd",23,"CD Tondela","Liga NOS","right",180.0,"New Zealand  United States","W"	
"Juan Delgado",25,"CD Tondela","Liga NOS","right",177.0,"Chile","W"	
"Miguel Cardoso",23,"CD Tondela","Liga NOS","both",176.0,"Portugal","W"	
"Harramiz",27,"CD Tondela","Liga NOS","right",180.0,"Sao Tome and Principe  Portugal","W"	
"Tomané",25,"CD Tondela","Liga NOS","right",186.0,"Portugal","CF"	
"Heliardo",26,"CD Tondela","Liga NOS","right",190.0,"Brazil","CF"	
"Luís Machado",25,"CD Feirense","Liga NOS","right",168.0,"Portugal","W"	
"Edson Farias",26,"CD Feirense","Liga NOS","both",170.0,"Brazil","W"	
"Hugo Seco",29,"CD Feirense","Liga NOS","right",176.0,"Portugal","W"	
"Zé Manuel",27,"CD Feirense","Liga NOS","right",181.0,"Portugal","W"	
"Anastasios Karamanos",27,"CD Feirense","Liga NOS","right",185.0,"Greece","CF"	
"João Silva",27,"CD Feirense","Liga NOS","right",187.0,"Portugal","CF"	
"José Valencia",26,"CD Feirense","Liga NOS","right",186.0,"Colombia","CF"	
"Amilton",28,"Desportivo Aves","Liga NOS","right",172.0,"Brazil","W"	
"Nildo Petrolina",31,"Desportivo Aves","Liga NOS","left",175.0,"Brazil","W"	
"Sami",29,"Desportivo Aves","Liga NOS","right",184.0,"Guinea-Bissau  Portugal","W"	
"Hamdou Elhouni",24,"Desportivo Aves","Liga NOS","right",175.0,"Libya","W"	
"Derley",30,"Desportivo Aves","Liga NOS","right",183.0,"Brazil","CF"	
"Cristian Arango",23,"Desportivo Aves","Liga NOS","right",178.0,"Colombia","CF"	
"Alexandre Guedes",24,"Desportivo Aves","Liga NOS","right",185.0,"Portugal","CF"	
"Federico Falcone",28,"Desportivo Aves","Liga NOS","right",185.0,"Argentina","CF"	
